Frame@10hz,Group0_probability,Group1_probability,Group2_probability,Group3_probability,Group4_probability,Group5_probability,Group6_probability,Group7_probability,Group8_probability,Group9_probability,Group10_probability,Group11_probability,Group12_probability,Group13_probability,Group14_probability,Group15_probability,Group16_probability,Group17_probability,Group18_probability,Group19_probability,Group20_probability,Group21_probability,Group22_probability,Group23_probability,Group24_probability,Group25_probability,Group26_probability,Group27_probability,Group28_probability,Group29_probability,Group30_probability,Group31_probability,Group32_probability
146,6.3802599292887e-309,2.1026758797323584e-308,6.201214942008204e-309,6.405367825322727e-309,6.444552967785835e-309,6.881530072406387e-308,2.959676103267768e-308,6.347310793888376e-309,2.7581402196365246e-308,6.184836830499293e-309,3.550836025674661e-308,4.493170510230866e-308,6.340057887563553e-309,1.0,8.918552944105469e-307,1.00200646765302e-307,1.5818755177653672e-307,6.239469244234044e-309,2.0538647087647024e-307,3.810449141763513e-308,6.24474436257019e-309,6.197406745036164e-309,6.15548308005674e-309,1.275646340373608e-307,2.849602032230111e-308,2.7956127509053613e-308,3.0930595671408843e-308,3.38141359737024e-308,2.5457907500792048e-308,2.582695249933154e-308,1.0131574235894768e-307,1.4184845964458802e-307,1.2514316898854285e-307
147,0.007951161429722969,0.5295389449218849,0.007709826574746576,0.00804649650776831,0.008151005661747457,0.019823405434011333,0.017219327679189104,0.007987579202008377,0.016304360900208665,0.007678503905594403,0.018882680620461837,0.019137175177480783,0.008021516587098178,0.020518773473983135,0.020297412909289745,0.01872438779018448,0.019495433626262684,0.007872023744436893,0.02006289543757805,0.018118399426550677,0.00784553351148419,0.007784029111044049,0.0076988068718581645,0.01973937567685315,0.01619379631796988,0.01607132613763497,0.017146436285256583,0.018196248161925103,0.015506750744307296,0.015526812198882876,0.01887975793175873,0.019297117070394207,0.018572698970422314
148,5.38816222798115e-309,1.6016355916936156e-308,5.26635258674281e-309,5.40748249085117e-309,5.442337267222495e-309,4.298104988875137e-308,1.5388051284419501e-307,5.376864362723173e-309,1.7626857570596358e-307,5.25837065510631e-309,7.557848481248098e-308,6.157193458629193e-308,5.38070874808078e-309,2.5500903157436196e-308,2.4811053487405413e-308,2.077974520353757e-308,2.248368227814427e-308,5.31231252081011e-309,2.286951087655132e-308,7.731340494440365e-308,5.317454852635695e-309,5.283913656929087e-309,5.2466351837965e-309,2.1674216468017736e-308,3.398287327452105e-307,2.2074454498299484e-307,1.285602746122252e-307,9.862470294431366e-308,1.0,3.98056906156374e-307,2.0696975751733666e-308,2.1937353916328477e-308,2.201359296546222e-308
149,0.0010866148217872297,0.003576106518785288,0.0010601325792096857,0.0010912612756344706,0.0010973987589756441,0.01967785021081018,0.017671416663907456,0.0010826256694403008,0.015956801803027883,0.0010570918417797798,0.030028766881552312,0.036214329948581994,0.0010828338636574796,0.0075818482530104064,0.00729036543403222,0.005563088516046258,0.006325637529198884,0.0010673608353755385,0.006380230355263855,0.12548702359749386,0.001068395818901077,0.0010609271266586087,0.001053332058896677,0.005811380178404894,0.01684413694933393,0.0161732541866464,0.02447040155434723,0.03602953508777262,0.01186601527473829,0.011715603707840342,0.005486543724515638,0.006037793727050618,0.006034672264752822
150,0.0004957089334599387,0.0015129227242035252,0.0004844573222775009,0.0004976468642212814,0.0005006969704139129,0.004951719409525458,0.02410709708431408,0.0004945336323214948,0.04802638432117276,0.0004834789327721976,0.00998511228886185,0.007532304829948633,0.0004949081485267985,0.0025736881505468525,0.002503289667405914,0.002078219279036147,0.0022636955372232043,0.0004884534078037034,0.0022948597167200538,0.011199080833538511,0.0004889263604599166,0.00048576731988409053,0.00048228211427291286,0.002162820748591239,0.03782543954297937,0.040221989848536914,0.023566165613315187,0.01621929841848158,0.03196135537488859,0.02332890033860588,0.00206557149126241,0.0022008054072584784,0.0022045901530280284
151,0.024557121252309255,0.0015081205957340421,0.02427742154592512,0.02081291600344883,0.03502267772722271,0.0010756200047373917,0.0010039506370619995,0.05643425881601848,0.0009827771190112386,0.03862555236906923,0.0010396323146156657,0.0010547774905402168,0.0600313502729227,0.0011356579282971323,0.0011379783358371543,0.001152216761008745,0.0011483816806703026,0.07657430091648254,0.0011564932808059431,0.0010291659370395836,0.14435047736813517,0.08437964306506446,0.0614369403135243,0.001159028047641786,0.0009801679091665674,0.0009822696400297083,0.0010019642190860296,0.0010243649712357817,0.0009637786528189696,0.0009701456416094861,0.0011572915684902741,0.0011513552081677326,0.00114089467879708
152,0.002525951595422995,0.008866941562184111,0.0024583462935750754,0.0025362619071790642,0.002552513083923019,0.09905058403590718,0.01868088075512232,0.002515647111519696,0.016838702322211553,0.0024523668360397046,0.025408013521061684,0.037522297488432,0.002514686961404831,0.03963211871616854,0.03570319046086363,0.02047575106954359,0.025422057450735606,0.0024764441706047876,0.027343971008083705,0.02709048866419597,0.002478614150400199,0.0024604076340967933,0.002442833518457129,0.023168283448343856,0.017499424514147,0.017116423185511424,0.019874787364387598,0.022939244667848396,0.01502154472262427,0.015295186656559793,0.020507178016223607,0.02398651614588628,0.023254953147576623
153,0.006122565187635817,0.659399858296862,0.005931734087441678,0.006200499366734917,0.0062881280575337855,0.013978117374257519,0.012128419483584243,0.006158374693401465,0.011515097723057218,0.005909691017061557,0.013227907678218982,0.013450318799453848,0.00618635283471313,0.014714994025390993,0.014568756733185015,0.013620150446356402,0.014072192248296242,0.006069320393963025,0.014523629384528326,0.01273489497192376,0.006044390547825333,0.005997592560664224,0.0059309576596185565,0.014335235423347033,0.011465902994033356,0.011371766364395113,0.012082956810352367,0.012767910471751225,0.011008882955468495,0.011026408134486024,0.013740455702780274,0.013964558093907738,0.013461979477770438
154,0.0012767925216136437,0.004210890121026017,0.0012464368803387562,0.0012820192959044627,0.0012900369599147833,0.01474309332358577,0.06007309483770025,0.0012733447619578402,0.03336028940874856,0.0012436466335767305,0.06592946965500807,0.030150638191186248,0.001274177359819768,0.007197467109955681,0.006955022098712215,0.005533075570966478,0.0061310049255868795,0.0012566997163726797,0.006261195807170382,0.04949955557671319,0.0012579530420379586,0.0012494299613501436,0.0012401997204806205,0.005824318108395448,0.03306898188862444,0.03476887315641998,0.06898770141509963,0.21100028488188086,0.022465386812371573,0.022244605533637014,0.0055069107087976155,0.005944473752516233,0.005920580504554592
155,1.0851946342566298e-307,8.202716268593083e-309,1.2537289202777706e-307,9.837630146541785e-308,1.4646117885479238e-307,5.87165000611568e-309,5.48536198445214e-309,2.1799970298232394e-307,5.371662947697464e-309,1.8532038018118065e-307,5.67712221121215e-309,5.758721684819505e-309,2.8522660830633395e-307,6.196178755928737e-309,6.20867813046533e-309,6.286339650014894e-309,6.26492212161628e-309,1.0,6.308640930439463e-309,5.621130425673364e-309,4.2219021507400015e-307,8.747817020456443e-307,6.001353692502621e-307,6.322699335778645e-309,5.358039493475977e-309,5.36856411248236e-309,5.475027158442327e-309,5.595305918328162e-309,5.26971243030704e-309,5.303432254119933e-309,6.313413477309973e-309,6.28063064592638e-309,6.224505590426927e-309
156,0.001186436438389799,0.0035231576967630954,0.0011530149696274909,0.0011906807305358256,0.001196739440300794,0.00931800016282423,0.004796659348700781,0.0011786009320771014,0.004557004851710589,0.0011494001136773805,0.005545928004077723,0.006741267265562229,0.0011764416511710666,0.02900602244690223,0.036865316693517225,0.05141552200173947,0.14840235439983615,0.001157519955859171,0.04608061341647218,0.006014937701059508,0.0011588051178077305,0.0011498652610369932,0.0011426264008909963,0.033456036959982664,0.004686368225098009,0.004610035199321738,0.005010805450619961,0.005368666107457652,0.00422859550703883,0.004281205223028451,0.03941357834679618,0.07454228566456905,0.11849498018063286
157,1.1694046891622609e-307,8.2600610704538e-309,1.1466381208558915e-307,8.767737235239161e-308,1.2480843889915475e-307,5.924597176037785e-309,5.53419570972582e-309,1.8125163963660914e-307,5.417403161692743e-309,2.253595466397484e-307,5.729194750609177e-309,5.811789044658903e-309,1.806591390575392e-307,6.25120429976334e-309,6.263743121732436e-309,6.341282606454413e-309,6.32011082166078e-309,3.0300834334501507e-307,6.36552889811154e-309,5.670752441452885e-309,1.0,5.36420294404979e-307,3.987944096245803e-307,6.37947126844882e-309,5.403114373545035e-309,5.41559023659982e-309,5.52224250887828e-309,5.64479420792121e-309,5.314299999705903e-309,5.350189791760104e-309,6.36998215742468e-309,6.337475121228327e-309,6.28038847877721e-309
158,0.006383888163802676,0.6023367112285507,0.0061925799907539165,0.00645657772803875,0.006534267818098242,0.017103626201474195,0.014777774982574791,0.006405929675315083,0.01396181637520859,0.0061656223517027285,0.016300911607116796,0.01651595087934894,0.006430820731090292,0.017557788927895977,0.017355829514662528,0.015867418204865768,0.016609408730117504,0.0063116975681020045,0.0170545259408672,0.015618336655233565,0.006293961273491562,0.0062439517711178555,0.006176821860801668,0.016739926068222288,0.013843420347143393,0.013745278973734806,0.014721540834628472,0.01568670461340764,0.013213585726611998,0.013230764099243838,0.015986027612065037,0.016408499818089194,0.01576803372662218
159,6.51354409786963e-309,2.0417848875458334e-308,6.32380418796731e-309,6.53455106190939e-309,6.57676101632139e-309,5.112918280530496e-308,2.6397108355489216e-308,6.476709689926897e-309,2.4582300918983036e-308,6.31088217900196e-309,3.0665401257052e-308,3.719885252204238e-308,6.466112942576686e-309,2.2082636415389092e-307,2.5440806183889436e-307,2.1559201058521536e-307,2.6081644988312726e-307,6.36239286247913e-309,1.0,3.213423511691257e-308,6.36931594615959e-309,6.320193138950847e-309,6.278465791192966e-309,8.652517943974037e-307,2.533808534822641e-308,2.500805241765171e-308,2.7089566596671325e-308,2.9189018682903177e-308,2.3114935951625863e-308,2.353507015467812e-308,3.0437551029841304e-307,3.6568671267415395e-307,2.6122932566042758e-307
160,0.0015677376527427898,0.0049619755944840796,0.0015304375059705772,0.0015731537904696803,0.0015834128901176287,0.021272473815992378,0.15170133252701712,0.0015635129848137837,0.04968069611678636,0.001528004725052597,0.0682201807749595,0.04235360878161397,0.0015642540204805048,0.009473773580849063,0.009149346372801499,0.007331573210044685,0.008076312282029454,0.0015433567626025363,0.008282914154270168,0.0506812206777021,0.001545195523321193,0.0015348950350602688,0.0015238033691799874,0.007749848864265422,0.0568670874776591,0.06788051266913508,0.07118389659193375,0.07386348355068247,0.04073674787976616,0.044739389975200425,0.007320205682901654,0.00786252514305339,0.007862920856919593
161,0.009971529578186816,0.4230301288228307,0.00966841196880781,0.010093830180121943,0.01022749137217034,0.024119109166482345,0.021049312235598708,0.010020397387071053,0.019952009469213744,0.00962876085854371,0.02302996671767354,0.02331568935996381,0.010064762215727847,0.024952662079838546,0.024692393382509267,0.022843562762217346,0.023752593325864536,0.009876326689884652,0.02442805119808284,0.02210891170620866,0.009841638331279635,0.009764455234310578,0.00965630114126879,0.0240480750286883,0.019813439529145355,0.019668734898628366,0.020955868352884568,0.022210512254411688,0.018994111094273704,0.01901750842931968,0.023029089044439708,0.023518866004845353,0.022655500179505912
162,0.006227023195903231,0.6462229441324602,0.0060350021433196255,0.0063049391738795885,0.006390487909403771,0.014658070926187974,0.012727470722217298,0.006259574730781761,0.012074923351966206,0.006010760986285218,0.01391058235179218,0.014124634570716468,0.006287344038395253,0.01532701378412154,0.015172626355842064,0.014115136700071465,0.014630739296712957,0.0061685523799706495,0.015070203533496338,0.01338007711395129,0.006145205772767062,0.006097088390878919,0.006029530409648953,0.014855122007239575,0.012007306978092207,0.011913648461589594,0.012679945907708712,0.013422225789298565,0.011514597989151302,0.011530782142298348,0.014233277402249804,0.014501428467358806,0.013971732884243172
163,2.3291703723003938e-307,8.165408649699266e-309,2.4825792335393417e-307,1.0,1.0107022336532921e-307,5.941779091847946e-309,5.532385683919754e-309,1.2742746263734404e-307,5.42227776583773e-309,1.2975181315690504e-307,5.729960196985803e-309,5.82037871062597e-309,8.5919574459125435e-308,6.28775417191202e-309,6.305020443331203e-309,6.401044534012233e-309,6.376347222271e-309,8.206318559793754e-308,6.406420694451474e-309,5.68529329451405e-309,8.654977370842688e-308,7.8866858071158e-308,8.771218340632568e-308,6.42270446611708e-309,5.406649474035075e-309,5.417925342062284e-309,5.5283951290356e-309,5.6515545182379e-309,5.310099426013717e-309,5.343838630914077e-309,6.423963610449207e-309,6.390412991559527e-309,6.33627299570771e-309
164,0.004660353369191317,0.7588712734208597,0.004512541848480365,0.004723868690908327,0.004793491038990031,0.009641552953556766,0.008436541709302718,0.004690426276792147,0.008033020814854894,0.004494019447465238,0.009159243060053616,0.009301123891502682,0.004713860498732091,0.01016256515665329,0.0100760523038191,0.009506212664686603,0.009786707822111185,0.004621792162293289,0.010069235294287167,0.008838985044092581,0.00460121715060384,0.00456468424588567,0.004511812062602486,0.009953563336968143,0.007991166093713654,0.007936578145391095,0.008405079015964993,0.00885916715500641,0.007687730353524156,0.007702801933228099,0.00958187993636625,0.009719495400527108,0.009391957701584946
165,0.0010122546291489835,0.003019771797012303,0.0009826456792541606,0.0010152809106628482,0.0010212806472485276,0.006957153446394014,0.003790737518936197,0.0010056952158991536,0.003560348949173263,0.0009803815129337207,0.004356237062428672,0.005218531678846481,0.001003684303021865,0.022583403990931096,0.026523596223178313,0.054407774043018206,0.04617263408353535,0.0009874295256684274,0.0672435072157713,0.004591049685687023,0.0009887052263240312,0.000980970056601159,0.0009746953672329478,0.08452386439458023,0.0036587815509865123,0.0036171163748560295,0.0038964882350992565,0.004173494112487756,0.003346778990256708,0.0034053274205300605,0.1281324418231125,0.1211901465336095,0.06713465307239405
166,0.0016308325931753355,0.004872809390259664,0.0015932908223236463,0.0016359332953146922,0.0016467658441727798,0.0139849665426488,0.0717874669411583,0.0016270389513406292,0.045923949091017796,0.001591428582663826,0.02675002759532977,0.02114077018971163,0.001627980825464367,0.007993351665570402,0.007761403531283549,0.006449712915982082,0.006994812800998791,0.0016072319305568017,0.007147067442570259,0.025593453077749333,0.0016092393312692166,0.0015989220630271577,0.0015875620448981501,0.0067692383799575866,0.06967124227886576,0.07463344135470701,0.03994424647243607,0.032969970417322705,0.10897863825641867,0.30685150863484595,0.00644313166848878,0.0068381267736801815,0.006859839729555295
167,1.4633912403505266e-307,8.633076995105325e-309,1.1392196275912497e-307,1.975482762881528e-307,1.0,6.096973019736126e-309,5.67333955446243e-309,2.958950222284752e-307,5.555417997324783e-309,1.0286078685388898e-307,5.879999832461354e-309,5.970747426112737e-309,2.5486880675432484e-307,6.455127932635343e-309,6.47022500286938e-309,6.559484727475577e-309,6.5359488303574e-309,1.439098774573278e-307,6.57676101345462e-309,5.82647889613385e-309,1.1988348275650438e-307,1.1397568181239545e-307,1.0615621189087549e-307,6.592341408131527e-309,5.540681954260576e-309,5.54977327032897e-309,5.6667395434847e-309,5.795681516386097e-309,5.442337266955363e-309,5.475857989085985e-309,6.585276722940216e-309,6.549905273070456e-309,6.49000663375671e-309
168,0.0011914901702264797,0.003708028047398378,0.0011641105834834797,0.0011962299053670516,0.0012033477029466918,0.012186784119843318,0.07239545362782915,0.0011882716557831891,0.09806091543472661,0.0011614744778110503,0.02835393892745915,0.01986007436294881,0.0011890859410179807,0.00624604752242784,0.0060688164321507435,0.00498385208136001,0.005464718779204975,0.0011732474875775164,0.005532431385326684,0.033873391458115,0.0011744745875248647,0.0011667123118387296,0.0011582700777305363,0.005187632894589701,0.06722046066319183,0.0890133019842233,0.08635927557188776,0.058478675836689614,0.04127658519969741,0.037227961394209065,0.004948674259530527,0.005298941981381626,0.005303002787465204
169,6.035670882657804e-309,2.057316573476149e-308,5.87912627776395e-309,6.05893186587605e-309,6.096973021620834e-309,1.0,5.870107342272434e-308,6.01206872290856e-309,5.155208151203305e-308,5.865685054864936e-309,8.703372507730529e-308,1.6112004546090871e-307,6.010766157005603e-309,6.580623334831282e-308,6.147852617606885e-308,4.0906353289303293e-308,4.836073603518875e-308,5.922200807662876e-309,5.069780678995374e-308,9.684336728591384e-308,5.928317950559186e-309,5.885678362640605e-309,5.84369747218777e-309,4.47067869968221e-308,5.413250452664861e-308,5.297939587464303e-308,6.361179793436482e-308,7.631758236213173e-308,4.481156540764927e-308,4.585137732535427e-308,4.076534469307572e-308,4.620662378224916e-308,4.572863751484365e-308
170,0.0011223521880609755,0.003376828569600784,0.0010966869696515272,0.0011264825572470133,0.0011334155934913921,0.010296102175689999,0.04474220813674979,0.0011195054901684378,0.060878057303810726,0.0010946679086466533,0.019694688353614927,0.01559308356833523,0.0011201456853030273,0.005677916935195473,0.005518326589421745,0.00457021839317309,0.004981293674265775,0.0011055768456236775,0.005050941946324112,0.02232931111956156,0.001106697903316216,0.0010995633841530783,0.0010918229625174422,0.004759173545277365,0.1476077220743239,0.13037912018198647,0.044954579394508615,0.029994779315243192,0.07044660554612901,0.050426942424829264,0.004541793715871635,0.004840677050977868,0.004861269795153052
171,0.0008529607228834214,0.00277702969475764,0.0008289685396264608,0.0008562376113814423,0.0008613927496893917,0.008802549248650874,0.0038798387819657045,0.0008483905833332521,0.0036211015304628896,0.0008267635710811316,0.0046330675355767854,0.005835565142125033,0.0008473416500628262,0.1753599968933041,0.3106124410005754,0.014449455852760772,0.02400588799669139,0.0008338697042714941,0.032047073929712316,0.004975150682032016,0.0008346286027329801,0.0008282765666772566,0.0008227104240818696,0.018377491919865516,0.0037387173850550407,0.003671725597958857,0.004051102870804802,0.0044187427426129414,0.0033457202667154934,0.003395489641229843,0.014580898368619923,0.021351065562744083,0.018607646361742204
172,0.05523091248129763,0.0023284657596631965,0.40191473326735755,0.07171454047357688,0.03792967779420624,0.0016833070903731447,0.0015702710607983208,0.05480741787146954,0.0015391389726186265,0.04883525962162159,0.0016254440871618999,0.0016498384394958271,0.03456035180454194,0.0017784511656628481,0.0017828513608172767,0.0018078433942401919,0.0018014649389396244,0.03418265909678746,0.001810798445255135,0.0016119652460174854,0.032146128809719836,0.03101004096881248,0.033474904025892316,0.0018150307404644192,0.001534767565675807,0.001537632489568734,0.0015687942278817184,0.0016032955911290784,0.0015080601164004761,0.001517248360189186,0.001814303235649446,0.001805125527540493,0.001789688341851682
173,0.0016112530647931617,0.004793966851876561,0.001565546104531925,0.001617376389398522,0.0016254122658462045,0.011697578916569399,0.006196273043338616,0.0016003902397260337,0.005909075919948387,0.0015602388164147123,0.007156250799517226,0.008619967139292983,0.0015973825829759347,0.03253790573690761,0.040898413120065674,0.08602023447789697,0.347877814727773,0.001571332251983728,0.052815428140688674,0.007740963262739796,0.0015729313033254933,0.001560691325515348,0.0015508696691363404,0.04063156291445893,0.00606517672716687,0.005965027878881327,0.006483387643487759,0.006942600457714412,0.0054828813919082136,0.005543139129585893,0.05443487886437498,0.12017410912779095,0.11857993971436842
174,6.476704806135966e-309,1.9739650904263964e-308,6.29168111295793e-309,6.50195887472122e-309,6.535948830902043e-309,4.7597492833601645e-308,2.4921259265756634e-308,6.43464608319682e-309,2.369070655424897e-308,6.27091117823325e-309,2.893154827204506e-308,3.4919316796864456e-308,6.42322878683977e-309,1.5443950655125792e-307,2.013308196099245e-307,3.2583709738591556e-307,1.0,6.318015339461344e-309,2.916049968769511e-307,3.1131430818588994e-308,6.324027574945834e-309,6.27469065821365e-309,6.234476446986433e-309,2.0114212796131782e-307,2.43160882882502e-308,2.3917813365986005e-308,2.6050924137827796e-308,2.7989237792552057e-308,2.1988264161131467e-308,2.22405392604137e-308,2.4096102959358638e-307,6.88217966236292e-307,3.933038905222583e-307
175,8.16884197619448e-309,1.0,7.909407929113165e-309,8.278171015883697e-309,8.40121394434779e-309,1.7462763339705173e-308,1.5151164442056864e-308,8.22353221966123e-309,1.441742382173434e-308,7.880694709925486e-309,1.646508276250617e-308,1.6773884289369873e-308,8.262602527637785e-309,1.856878951999816e-308,1.8399601868195296e-308,1.736576398606155e-308,1.7850566649508473e-308,8.10390944091103e-309,1.843582557285065e-308,1.5895379775856823e-308,8.06599189692345e-309,8.00390331082448e-309,7.914056297348293e-309,1.823544438237434e-308,1.4373918130638197e-308,1.425179289606955e-308,1.510434889831229e-308,1.5916885946354347e-308,1.3821571330471926e-308,1.3844186792065395e-308,1.751766599726595e-308,1.7739885262375295e-308,1.712497982509607e-308
176,1.0657872470636956e-307,8.042354169488653e-309,1.1788803358732047e-307,8.63141988913703e-308,1.0294971610038208e-307,5.811228396575856e-309,5.43192771053199e-309,1.432333892620567e-307,5.31938242981378e-309,2.549293600543708e-307,5.620152012300983e-309,5.70103602192447e-309,1.437386501745227e-307,6.130055264111235e-309,6.14258194475066e-309,6.220655304149596e-309,6.19858925745926e-309,3.1969566670410163e-307,6.242072449621175e-309,5.56473250200416e-309,3.4576982915270077e-307,4.202856362689155e-307,1.0,6.256442715683954e-309,5.306122624548345e-309,5.31780670051907e-309,5.420855431454024e-309,5.53892414713452e-309,5.22008087227663e-309,5.254694479545875e-309,6.248411589985e-309,6.2156819263453e-309,6.16100317418648e-309
177,1.0,8.39269895340374e-309,2.094751036961423e-307,2.2891398350328485e-307,1.7118523729571707e-307,6.035670882896463e-309,5.61601949757607e-309,2.5517927310392568e-307,5.500402085045763e-309,1.7057712039292497e-307,5.81942932598194e-309,5.911420632792233e-309,1.3073764913199653e-307,6.39088938935333e-309,6.407306296820954e-309,6.501895614363677e-309,6.47670480785452e-309,1.1302491359207753e-307,6.51354409730143e-309,5.76943226914e-309,1.2341982611368296e-307,1.0793899304014876e-307,1.1619416767111763e-307,6.53008186301059e-309,5.48544560315195e-309,5.49673246797877e-309,5.60981940905619e-309,5.736605202310833e-309,5.38816222959534e-309,5.423243318211145e-309,6.527713718663484e-309,6.49241820823886e-309,6.43509949456995e-309
178,0.0006344776967200706,0.001898347764831328,0.0006157981771916822,0.0006363170837096921,0.0006403312120008297,0.00416223377375657,0.00229643083942597,0.0006305762753012446,0.0021488056414473732,0.0006145931435697801,0.0026290630841993732,0.0031365598184411713,0.0006293344870665965,0.01078386146082787,0.012176568997650492,0.02043878779770143,0.016208431177362894,0.0006191968501157578,0.030135682957205416,0.0027506867392845863,0.000619951116682082,0.0006151379708097376,0.0006111963898627846,0.07195681826869008,0.002211673857448407,0.0021858204895853542,0.0023490422687984023,0.0025121563279811468,0.0020306669549104294,0.002067320699357754,0.042338483809194055,0.02753891999362095,0.020107992595374678
179,6.5277137172031e-309,1.8993512542024633e-308,6.33628046770913e-309,6.547180586123016e-309,6.585276723763053e-309,4.0905681037641675e-308,2.3068703895766394e-308,6.48446031614039e-309,2.1743920576663553e-308,6.321457886208623e-309,2.626614703323578e-308,3.1160986144711596e-308,6.470528788817256e-309,1.0856750495282367e-307,1.2428409419043345e-307,4.154220662657363e-307,2.1653839373845834e-307,6.36557487308928e-309,2.4636881472010092e-307,2.7685325189456945e-308,6.373385221281213e-309,6.32366305293426e-309,6.28412260533577e-309,3.48345234452764e-307,2.2347897670595973e-308,2.2073417953966596e-308,2.369220788325379e-308,2.524893531970185e-308,2.050920095154696e-308,2.0838816417575265e-308,1.0,3.847906321217712e-307,3.2842955466234186e-307
180,1.6867273065189996e-307,8.51209631380655e-309,1.5516878215415411e-307,1.0,2.112996495462681e-307,6.058931864581003e-309,5.636896811780933e-309,1.7347326013338158e-307,5.523764257686986e-309,9.742637248262801e-308,5.841354205827673e-309,5.93244125809481e-309,1.2994576665341004e-307,6.41532698841924e-309,6.431944117834446e-309,6.525078156175357e-309,6.501958874799724e-309,9.728724556166795e-308,6.53455105968422e-309,5.794016631738606e-309,8.973179888771929e-308,8.579051066457944e-308,8.438441708613921e-308,6.550018002814217e-309,5.507801769707193e-309,5.516433990241953e-309,5.633659740683803e-309,5.761161961879143e-309,5.407482491101595e-309,5.439358694397677e-309,6.54718058592951e-309,6.513341782623733e-309,6.45574543342454e-309
181,1.3154627298539979e-307,8.64049438639843e-309,1.1007790661610233e-307,1.9126256741730984e-307,1.0,6.092445437494314e-309,5.67169499908131e-309,2.5762699073117307e-307,5.554175276782107e-309,9.607274275687774e-308,5.877804621124367e-309,5.96726679001834e-309,2.690020985459027e-307,6.4470896953184e-309,6.461880175790853e-309,6.548852420039174e-309,6.52646044529774e-309,1.43206589852586e-307,6.566832405699386e-309,5.82400234194247e-309,1.1496051592950016e-307,1.1074205942346204e-307,1.0133311291639712e-307,6.58176326562143e-309,5.539020142163666e-309,5.54796170093167e-309,5.6650912216531e-309,5.793884444643295e-309,5.440796994541554e-309,5.473882300289315e-309,6.574059550744303e-309,6.539654125655394e-309,6.47980831600038e-309
182,0.0009678138089397442,0.0029172855256259346,0.0009459765824648927,0.0009716030392992396,0.0009776749067903928,0.00855270681086832,0.03262730404038815,0.0009657323555397717,0.05407908426738431,0.0009441972054991708,0.015710990599860426,0.012434966003321744,0.0009664796303070799,0.004734226078268504,0.004606127665794382,0.003844600323670226,0.004172243110538928,0.0009540244677808066,0.004232613819019084,0.01793062066573446,0.0009548425241035206,0.0009487757905548205,0.0009420428917052983,0.0039998662150713855,0.1055811261747043,0.05565426539250086,0.033535102141206856,0.023893926825544993,0.1386468713618927,0.05254483505779534,0.0038217978753441483,0.0040609562080831055,0.004071828213486234
183,1.5336604624422516e-307,8.5994033202224e-309,1.1992495333091121e-307,1.8834529086004996e-307,1.0,6.081510374061253e-309,5.661224400169966e-309,3.849263510606657e-307,5.543376996448623e-309,1.109181446796583e-307,5.866815702023437e-309,5.9566829203747e-309,3.062182349134908e-307,6.436332356000107e-309,6.45116254021848e-309,6.539075828324187e-309,6.51589910786182e-309,1.6014356592180713e-307,6.55711902456576e-309,5.81274688335688e-309,1.3331005251816214e-307,1.2515757572322628e-307,1.1558628073791153e-307,6.572468955034154e-309,5.528604610223603e-309,5.53806825792649e-309,5.65407880943115e-309,5.782467542134733e-309,5.43114974106341e-309,5.46491285312277e-309,6.565123961890803e-309,6.53014881837076e-309,6.470504461172333e-309
184,0.0012130437667795184,0.0036927335057851873,0.0011852033554675266,0.0012175621586127574,0.0012250344095316725,0.011339574697354677,0.06076845778288296,0.0012099124924415806,0.08060912747316978,0.0011829338141102434,0.02352508428874292,0.0178220090435341,0.0012106371261284272,0.006171780382666293,0.005995882156687922,0.004945023183448259,0.00540139783762641,0.00119477962337167,0.005479216065475788,0.02624153305879434,0.001196026730136773,0.0011882509335027517,0.0011798062547789658,0.005154479547398557,0.1389058125966375,0.25039107776116887,0.05962192669673984,0.038024476446193944,0.059458631126708204,0.049010801198977626,0.004915179310338179,0.005247102794282741,0.005263264764159988
185,1.0531376764065406e-307,8.08890306255358e-309,1.1715924059438458e-307,8.497196388224221e-308,1.0967952390421781e-307,5.829530220707417e-309,5.44924625662336e-309,1.5294922435119911e-307,5.336008855539013e-309,2.3299617312457423e-307,5.638449255423356e-309,5.71914913417989e-309,1.6323720024651858e-307,6.148715982248875e-309,6.161061016070985e-309,6.23812188995136e-309,6.216537113600707e-309,4.134232625048782e-307,6.26056350162947e-309,5.58222177744038e-309,4.54258855258263e-307,6.416341321562355e-307,1.0,6.274666774975673e-309,5.32254912139658e-309,5.334177691800207e-309,5.437959515719014e-309,5.556730985201926e-309,5.23616064943272e-309,5.27077240959559e-309,6.265929972888485e-309,6.23342688915133e-309,6.17824805641234e-309
186,6.407306293529444e-309,2.070562561626339e-308,6.226386342281137e-309,6.431944116159395e-309,6.47022500180162e-309,6.20640905052539e-308,2.8282089423603326e-308,6.37210437006648e-309,2.646565590615086e-308,6.209440749001474e-309,3.3601711560647076e-308,4.1983481967125663e-308,6.36374793568779e-309,6.695056091212561e-307,1.0,1.201068446582998e-307,2.1437356920547736e-307,6.26208185731382e-309,2.993470120365527e-307,3.6056600673285493e-308,6.267781677567735e-309,6.21989553202803e-309,6.178324060365985e-309,1.5288019840531235e-307,2.729958607214074e-308,2.681901672003308e-308,2.9518744051824643e-308,3.2114992635269064e-308,2.4484920472510847e-308,2.483832839806469e-308,1.2084680167503315e-307,1.8731873553171697e-307,1.5709284698000942e-307
