Frame@10hz,"('Pose ', '1', '2', 'delta pixels')","('Pose ', '1', '3', 'delta pixels')","('Pose ', '1', '4', 'delta pixels')","('Pose ', '1', '5', 'delta pixels')","('Pose ', '2', '3', 'delta pixels')","('Pose ', '2', '4', 'delta pixels')","('Pose ', '2', '5', 'delta pixels')","('Pose ', '3', '4', 'delta pixels')","('Pose ', '3', '5', 'delta pixels')","('Pose ', '4', '5', 'delta pixels')","('Pose vector ', '1', '2', 'delta degrees')","('Pose vector ', '1', '3', 'delta degrees')","('Pose vector ', '1', '4', 'delta degrees')","('Pose vector ', '1', '5', 'delta degrees')","('Pose vector ', '2', '3', 'delta degrees')","('Pose vector ', '2', '4', 'delta degrees')","('Pose vector ', '2', '5', 'delta degrees')","('Pose vector ', '3', '4', 'delta degrees')","('Pose vector ', '3', '5', 'delta degrees')","('Pose vector ', '4', '5', 'delta degrees')","('Pose ', '1', 'vs prev. time', 'delta pixels')","('Pose ', '2', 'vs prev. time', 'delta pixels')","('Pose ', '3', 'vs prev. time', 'delta pixels')","('Pose ', '4', 'vs prev. time', 'delta pixels')","('Pose ', '5', 'vs prev. time', 'delta pixels')","('HDBSCAN', 'Assignment')","('HDBSCAN*SOFT', 'Assignment')"
117,46.48678386537113,331.046072278488,320.1160306332554,439.6873244734582,292.3482728445317,273.9003297547876,393.43066724453223,145.57822839922727,203.89977194905063,119.62705468283042,-1.0884395624582885,-0.48440199901093517,0.14988116381995625,-0.39313679655951966,-0.27897919504490987,0.3699761164443188,-0.3042996359471882,-0.09535347528985391,-0.4994417902747293,-1.8685071670983104,15.881084782320286,7.953844492679701,5.3858616560469255,10.541010384390656,1.4667574398011862,6,6
118,59.297560802404035,353.60270771100346,308.1838939427649,412.4305365709541,301.16660967076353,249.1396942155371,353.278713796138,131.56333504095252,196.88291143980197,113.05975628167293,3.474583824704921,3.7565688403458983,-1.1450769788317847,1.6836837442206827,2.1494369215517413,-2.664843542673551,1.4207343574678002,8.664018027348185,6.980138015030435,10.27371410783864,14.933652504270066,17.888663907979105,26.76680413454009,19.79607077812822,5.441160715353381,-1,11
119,46.09066580728614,330.9880653691494,172.98747708728146,415.98229321316256,294.1098322583795,131.08905607543375,370.1105087932787,167.26318648054794,205.32003019244186,254.21511952433934,1.0610684569561897,0.37081910052562017,0.7378204154612448,0.2780309939508309,0.1636069367149206,0.5021354965995386,0.1683341066522531,-0.17088909814805317,0.08826177371360809,0.10348183581896103,3.9758485756731283,2.0263811230113484,1.4819077864880896,1.865174681370263e-15,1.718616794710505,3,3
120,45.78051517699718,331.59367908475696,172.60612696328783,416.17520424985827,294.39526817291727,130.4636128273828,370.5251853030531,168.59226048565253,205.53234465215112,254.39785688531617,0.31861804993492426,0.3349476182694586,0.8152562311870958,0.32412247467703914,0.25004606567699383,0.8391376806240706,0.3168854852012504,-0.13022138562424448,0.136845169878235,0.009046618398285706,4.176405917652125,3.073882390209061,1.2286045847922733,1.865174681370263e-15,0.5723044925229315,3,3
121,45.88221688566483,331.40101834120304,172.5291176770435,415.7845690196362,294.0075699599808,130.36579874196167,370.0217882318172,167.89097789998934,205.00079093303714,254.57913652590966,-0.0604621554232353,-0.021990864358260254,-0.16527677829148194,-0.08146248022042517,-0.05050271589005013,-0.26372817278814864,-0.0868397294500662,0.14263286759097812,-0.08446944050728414,-0.050471993858370444,1.4044446013680592,1.4360232338738936,0.9190973978147966,1.865174681370263e-15,0.9186123626381204,3,3
122,45.38789311839215,331.4574872398745,172.80476374626005,415.92036214449166,294.6686131996439,131.18630231184548,370.6783343020875,167.89575268476605,205.13597367624917,254.28299259257165,-0.9125964650143112,-0.01658255939276458,-0.06896755339366258,-0.05018767014409768,0.09249295939545091,0.16078090955253554,0.0542223879732462,0.12540708697438424,0.08772733669124991,-0.07207626017320026,1.4800096341278992,1.4118633650263885,0.9903644494335223,1.865174681370263e-15,1.0352685054952486,3,3
123,42.85630548773716,331.7975115949628,169.25688348264427,412.4698760970598,294.3062676278352,128.32124378371645,369.6361176718755,170.18016517527928,201.26631630226015,254.9700784053891,-0.20424411817925975,-0.25020868607761393,-0.04840858544033548,-0.04188205393766367,-0.22021202296001072,0.09460885507452077,-0.025920160029039022,-0.5775442998336242,-0.2969216454880548,0.012910318316300113,1.5960713004317018,1.8642517704525488,6.976095125126932,1.865174681370263e-15,0.7981853779397505,7,7
124,42.53998550698978,330.3700002384765,169.62965889454225,412.31796410793044,293.35483127198,128.9661580771141,369.80233309687475,169.22490379414728,204.518475765074,254.3864197290566,-1.1518586027016138,-0.1388079014095888,-0.042432572715712547,-0.016018101430183715,0.016716419451429654,0.32677803351854084,0.11365469096632608,-0.14794510697105628,0.2172030479879436,-0.01638839405534398,1.1622958290608532,1.446271656300581,1.5602881679697258,1.865174681370263e-15,0.6080303399627676,2,2
125,44.06086291603225,324.1779691907496,307.5289132634718,423.03668655583243,287.80085690410755,263.562701154565,379.0709348797282,157.0244328009409,207.5561831713575,115.513839924664,-0.4494334623744358,0.10155795393520729,0.40365620847080896,0.03600012406604279,0.09152351198458966,0.5367167496056515,0.08672550542392629,0.6788683295827014,0.09166237522017515,-0.9446983627778176,0.21840508703436473,1.1956176746764002,1.314804651888807,2.8323335555346745,1.106726427076583,1,1
126,42.190096505300765,332.3673706165855,168.75225482499823,412.3823492518366,295.29703379289566,128.38996863765286,370.2180703000215,170.99250954373406,199.21947301965747,255.10536055094985,-1.3122033127053674,0.16615158780124825,0.3154117823095279,0.09794435093794827,0.3154125003138523,0.7667173104731528,0.26119294919281355,0.04672713052458903,0.24192432943673514,-0.011840196974605621,1.8605800107062498,1.8029729138247965,1.1130129053496542,1.865174681370263e-15,0.6879788223202102,22,22
127,45.10188415950582,330.9103014398229,303.15079192714467,414.9950033763332,293.1702613397913,258.08256256964563,369.9299699022736,162.45879099186016,204.38347310201854,111.84863896799415,-2.649364462811136,-0.31778765475908266,-0.1882639675728609,-0.15094226719098353,0.14030628364314834,0.24458189439959452,0.15620139296195545,0.07122646258917512,0.02691074815453416,-0.04707807049985205,2.0565864341715607,1.2966783904539787,0.9064639684986489,0.0,0.6984331437353704,16,16
128,50.615606729745245,345.32805235641877,323.6302254641134,444.0576269194791,303.78333535167,273.866202417578,393.9914525892487,134.07638671775135,196.07984345038983,121.65290062136843,-3.4245826624246876,-1.2121041816269962,-2.123981211118413,-1.0205026898350864,-0.9702182623145787,-1.909117864250253,-0.7194597706704742,-0.43581126145635296,0.45812832143895,2.272828797753307,32.20349848363686,28.124770160075748,20.72195848221625,23.396802134148196,13.31189616586276,11,11
129,74.4369242035853,361.021879657734,320.7649575246314,430.276469389703,298.9700661586069,247.83467739746496,356.2039764992253,126.52841695617319,190.95732598718743,115.90168233023356,0.09308091504277982,-1.0026774594715149,-1.198329461887103,0.9097970679605183,-3.061324939781887,-2.628949241034936,0.6401161268203294,4.019906272284684,6.501012129143747,6.939690779638816,31.6679527037451,28.04386519330361,24.379315497128463,17.63372113830291,13.939531050612676,11,11
130,41.935678204763455,326.3157346854351,288.46980796018187,422.88725402992276,289.5492771802274,246.5351353706019,380.95183199539497,146.14363606398214,198.84028310322472,134.44770943719095,-0.11265207269506222,-0.18886517043668136,0.16267260709416798,-0.033621061665089956,-0.19665543521412632,0.20859360837940807,-0.024806184143157675,1.0895133473203162,0.24515082058611581,-0.4880493235826931,0.987576524370993,1.0147753073270285,1.0994746495065717,3.334936725470191,1.0040520552018812,24,24
131,42.4379352956712,327.8947736208574,289.5562364808656,425.71729219647744,290.70954494999734,247.12500948974522,383.2797611183601,145.99148677893132,200.06250084529154,136.25412163566307,0.33105508221277263,0.04573245777912347,-1.0055748000500824,-0.061053995054072586,0.008802085029742765,-1.2337277027090285,-0.10470220636346461,-1.0460637013824698,-0.5456573511337559,1.9758599883506176,3.8316231056560266,2.4256637951919497,3.1828177354783946,6.353634881731596,0.8055677316907753,27,27
132,44.83711562910699,330.67644819225023,296.3559596479252,430.410812885839,291.98747863764225,251.57834050294753,385.6064612797154,144.11466421699356,198.82716416322273,134.14032673255372,-0.4563685180785257,0.19570190502546403,1.2719405649929274,0.07492537518115676,0.23049193787523653,1.5742110295161422,0.13533417722176683,0.24924582494254593,0.039178430076523364,-2.5470142051914437,5.341230930016444,3.6164766602629785,1.5229828760119275,9.07727274259214,1.2088588725760856,29,29
133,42.5675838649395,327.5462655791711,290.2541695404286,425.41346764619124,290.4667548861616,247.69889287806987,382.84911923798626,145.6518736160444,199.24885577049955,135.2333024253735,-0.2027899748712925,-0.18712655007476214,-1.2369833201093687,-0.19083846186696757,-0.1344037060020669,-1.411189482850448,-0.1882355769533778,-0.910477691376767,-0.40264919438770086,2.068802788582121,3.5994292282305014,3.276299213359007,2.2463007895712828,6.781248898038477,0.3528721203903973,27,27
134,43.772944441155154,324.30308738183936,308.0134166984207,423.2167722903917,288.3620505894091,264.32776197276684,379.5645069044181,160.26568241504287,207.54790687321682,115.30139622128496,0.3440086319033028,-0.005793892885371308,-0.4937901624007466,-0.05395662644210532,-0.010297685409473923,-0.6250331305952033,-0.09459241574823646,-0.5843828291975425,-0.3115440782084483,1.1185150832790713,1.2816536615591367,1.1336084292045643,1.7320790421155086,2.982389259711481,0.6478499965762482,1,1
135,43.62748651045703,329.56367024619414,302.03378745092795,413.8923875987505,292.4301448955107,258.44483188588305,370.3035173331688,162.12520162698337,204.6545989459445,111.8604912580081,2.7322265590561914,0.06810447140952292,0.06100255186996001,0.06448789869830357,-0.3109569812623326,-0.4058440456262266,-0.26207369855303303,-0.3225733607995438,-0.13123386341778212,0.07031971663821544,5.655469534102276,4.572350655779664,1.5220425163046793,0.0,1.2120632584288538,23,23
136,45.68834828765039,324.21635769973796,308.2158447360905,422.5677800877486,286.6284386496945,262.59586928975773,376.98048957174143,161.2096655677037,208.0884206869928,114.44076359713343,-0.3385866497047874,-0.04497579092640726,0.27552632023906887,0.06756246837872652,-0.34204503675845027,0.34242758972568604,0.08466713620550066,0.3116639277188452,0.33579313072938693,-0.4909332125983146,1.603240385141948,4.21634429328927,1.7922748188035582,1.237105344970137,0.7071723216539649,1,1
137,42.27525308796063,332.3118556924288,169.02565661597222,412.2354393841338,295.26597147580645,128.59986627413105,369.9823393624326,170.90824163703795,200.2208152951006,254.72578577868674,-0.7133696093995711,0.050898915605506675,0.11423300359335628,0.09037269035720781,0.1311945261455278,0.3287336656584243,0.18308285329003324,0.0714364523012336,0.28884843594311,0.05447510691208589,0.7539642205551963,1.3702115882909833,1.932615997108591,1.865174681370263e-15,0.47954032712420425,22,22
138,44.947885493524545,331.3661994940808,303.6902933211763,415.96289617498286,293.86728258305686,258.79490975114624,371.07241896675333,161.90109315832981,203.97011835786793,112.27866405280538,-3.403102028688596,-0.6365116795217541,-0.6598110565117101,-0.503966664999593,-0.10452628597645736,-0.16663523944463327,-0.13961762379479076,-0.06379728216717853,-0.265485355280118,-0.07641092332611729,4.891046911775484,2.246149836519073,1.0288168073758208,0.0,0.8097926424376628,15,15
139,43.7954782755694,323.7328579650161,307.7346382430729,422.5618948968218,287.68054796921746,264.03901056863947,378.86778400859566,157.68244888654758,207.9518200102384,114.84664178657556,0.44723862718841356,0.06410291449382184,-0.7747192333449346,-0.04483385518596987,0.08474067082197961,-0.9703056109386913,-0.09581950635127894,-0.695996134540354,-0.3237643763630417,1.9033421978310947,1.7240114456313818,2.4276704076044573,2.244310056333234,4.827017536948391,0.9782539146096937,1,1
140,45.311322412509384,331.3148601714661,172.92932718560246,415.89148433951704,294.8373995469132,131.55318202523054,370.7608526305849,167.68312696820536,205.27918522706284,254.14112856082093,1.5671778257347506,0.20691987285832283,0.539491321622809,0.2245893860664023,-0.046080502470023724,0.1324258077483393,0.055452436913221534,-0.26068862682221133,0.026362562361363674,0.10389769087498309,3.031669533737845,2.114338465495446,1.4484146957054593,1.865174681370263e-15,1.1295824747126466,3,3
141,42.32794505206802,329.8023906845276,169.20309410682776,412.19042933082477,293.0075068529186,128.7389918701257,369.8821212358,169.18838153982503,204.4751421886024,254.49212152844734,0.18313200543230765,0.2999851993591244,0.25122344454927586,0.12597925036532265,0.3150075368052031,0.23311709474472436,0.1200767878704407,0.49903307286212917,0.37623363974716734,-0.0034012578835709347,1.391449421763338,1.388329140141812,3.2678992751371605,1.865174681370263e-15,0.6916698893694841,2,2
142,45.20452361726086,325.1245233622255,308.9514632530395,423.8860314811141,287.60235751025624,263.80532261143526,378.76310838092905,159.1583134784988,206.95163342576748,114.99929231661112,0.029101587774992315,0.010847827247047548,0.7190369576702018,0.1325230806283724,-0.3463257030604378,0.8001163157630642,0.11551976001560865,0.05895591996659347,0.2105692778235073,-1.448339488195106,1.9738998537260397,3.4743997043409305,1.7831464265209682,3.283606362589929,0.5743106384441368,1,1
143,43.877265849218,324.1824503859471,308.8958981924255,423.76218979905394,288.0311991854216,265.12820016941714,379.9928193949915,156.61519956867426,207.63908649764437,114.86773106858324,-0.47252686329451143,0.008388218428428414,0.12622405094603542,0.03596516039012196,0.11620712029922026,0.23180903868387287,0.09986660817088218,0.13359178608949285,-0.04751367850863964,-0.2051387837201496,0.9952836033024901,1.3889105618179711,2.0127217753867392,2.3836868194439442,0.7878919303702505,1,1
144,58.39638521971211,320.19334061903686,233.57356920137894,394.5463759498316,268.7636685224847,176.301512498018,338.19185335516374,141.4366425225862,183.7773854462031,166.83040405276157,-33.142984135826964,-7.253069639004498,-14.49816708100516,-3.863488401966385,1.0990332788128283,-7.117558810562084,0.9268388820401872,39.085074780588286,-1.7157304311853077,-7.083388398676867,70.53891532762084,18.770896675820595,14.713326180770752,107.75070618715444,14.594598700858516,10,10
145,44.04667628462189,330.18010617242766,294.89068833251446,429.5873301311354,291.78606057820696,250.8680084840381,385.5472507267723,144.1618219771034,199.50663954762933,134.79505917356025,-0.7621667037254131,-0.19918990395430597,1.1220048690273763,-0.09395323231487003,-0.051855438712675825,1.459450998443954,-0.0158033498894401,-0.40856991175008206,0.043149191493690064,-2.7124167206877456,3.3923696304482447,1.6960348804129357,1.439677136359969,8.087528513346149,1.1125180188848447,29,29
146,46.2431194795714,331.35721783641276,305.8944976271915,417.31134370033936,293.627399524772,259.782677460079,371.21065739554734,162.17966100208812,204.3497302857393,111.43029856633592,1.1567079988757132,0.8073820216472352,0.5694712817916573,0.3960605534869481,0.609021278934,0.4617149165331207,0.2993805401072226,0.5829758895424832,0.2788108213456717,-0.07838527724324672,5.880430569160165,5.035475305553982,2.9776993397902825,0.0,1.1243157738735376,13,13
147,44.17813058949093,323.52668596403714,308.2509275591196,422.40158868014197,287.05561006098924,264.1660799398083,378.31390582825424,157.0315464919027,207.79770610243486,114.15569067637891,-0.6354638939211917,0.009448215346372234,-0.4383410323864232,-0.1231551285823119,0.0021587211143706438,-0.41321121461772164,-0.06913427299634452,-0.2792496265270886,-0.14914039653758715,0.7184865372742987,1.2374017458165072,3.2396112952096545,1.2040822788372807,3.7225520320294603,0.4522116134960096,1,1
148,42.15503189996529,326.9462359601153,290.54541820051776,424.1979179533884,289.9208160321226,248.3974520380225,382.04341080572453,142.7535237384867,198.830492973824,133.8281931617471,-0.13743931560407707,-0.14128677374622095,0.7145238807664995,-0.04974653526340229,-0.05720424359620799,0.8643868701220958,-0.04023428939655732,-0.6225978953710284,0.028148934126326165,-1.6728390275263982,2.8773996632409737,1.7182829815416156,1.3363785164404387,6.2858229727399415,0.6283689190940962,28,28
149,45.93915041809245,323.1330001644532,307.7038785133185,419.0406313053768,286.5558496538882,262.007093609729,373.3879023503219,161.6241113427686,206.02000463526144,111.88687248234349,0.931671763107682,1.6372560761461665,-1.0682089285895975,1.0074677120116111,1.9850962021600043,-1.4137521185706619,1.0534779836622212,5.0794321974383205,0.4225140800654553,5.762466079568062,20.554246896177297,21.14088005360402,2.387426294704905,20.06542088185956,3.2552619049808844,19,19
150,42.65308085242588,327.9315268885794,289.8012350685833,425.5116941109125,290.61740671675585,247.1738255099674,382.8591466335981,140.54967322676018,199.24330476424325,136.07187529140137,-0.33013961321288554,0.012495402269414473,0.1346079649328326,-0.06153046253670469,0.03139200713287714,0.2146813574629055,-0.032021295800339585,-0.4898655086344267,-0.13559832799415045,-0.4615245328551061,2.389200147066026,1.4484505292945413,0.6611574524591487,8.25864538369222,0.8911846172544571,-1,8
151,44.64321132146606,325.46285221282557,157.07152502046108,397.5810848192264,286.7903668756015,114.91754467620497,352.9608790341217,174.51367469688523,196.13860737727546,252.58346298226172,2.6798363538525125,-0.20976386683998066,1.1809815932695242,0.7746824227182675,-0.6620318329377435,0.7810088520665106,0.5397794267861226,-1.960173826153679,-0.34113504427364005,0.8896681818228478,6.522480388283782,5.661429477318559,8.471230244098747,1.865174681370263e-15,5.2191855236319835,-1,20
152,44.95125377951221,329.9518897416346,320.0151556363287,434.61782486746506,292.25239743387345,275.12544862391945,389.77796327023026,159.7945991960216,206.88454762972296,114.85489699905685,0.09168141176037647,1.5208066494545474,1.405477911960738,0.9083895646497422,1.5070611448923372,1.6222072497615043,0.995175620133442,0.8429592576381284,0.7505511345835745,-0.53382370391657,13.133036855058993,11.393242456006881,2.870214630942089,1.4136432716810716,0.7169974644743188,5,5
153,45.476546098636476,323.84600303182,307.06610073091343,421.9464012923451,286.18950527582433,261.63225175241604,376.5416795323968,161.47655859334193,208.08175209600554,114.98193249220871,0.04593349671868702,0.021326984686826644,-0.03165945018300171,-0.009578978301732363,0.07232045747304314,-0.04263083298045123,-0.013948316155457888,0.5086572509131934,0.28556169025852624,0.05764512137296715,1.2305219519919022,3.9117363154564355,2.5372859705393167,2.0288675541411108,0.7306784217420876,1,1
154,45.97884657504533,328.82363894797754,295.1522644356093,425.7006419099367,289.45422656546873,249.22200587813165,379.7639497643408,147.0052861525459,197.85065710098706,130.55653895211995,-0.6266288054213833,-0.3015124748487863,-0.8356880776015588,-0.38485957408753113,-0.3238033668317286,-0.8789833353854576,-0.35651004972846856,-0.777178790402983,-1.2560591135430332,0.6295219376516106,5.206630802608053,4.279236641704681,3.3869459433944593,2.1919900023750403,2.0812876721241698,27,27
155,42.11648254655042,332.823088685802,168.82345560355188,412.2881353383789,295.59633689258544,128.31913556985762,370.21842442908263,171.71888027749822,200.0011929824261,254.77594120298025,-0.49902036149325313,-0.21550155964238504,-0.22871967800618775,-0.07489749623930012,-0.1387242327063116,-0.11329961043020131,-0.029641274726455634,-0.08855835436899043,0.02193448697962768,-0.05888468161415384,2.215338738770369,2.0283986201557402,1.4781087919548939,1.865174681370263e-15,0.6538562985894494,17,17
156,46.960793976740945,333.4456811162233,309.8423815334506,420.3349099248289,295.240576972961,263.02157488665205,373.5388414976607,163.1875832975301,204.57257988186302,110.52951309471058,-0.9937793799745982,0.007713217973602713,0.06866757967515436,0.010129268137581419,0.13211357194880585,0.25648070923916055,0.1345103090478396,0.2539618814016991,0.27184472642156066,-0.15731128030099326,1.022048454266192,1.4172350114676802,1.2546804207667264,0.0,0.8856293193737468,16,16
157,42.508968980216984,327.13476732799097,162.19156828100031,405.1161468514224,290.9307864588064,122.37272700817044,362.6201346565584,171.77425500243774,198.39708440429808,254.56146665541687,-2.4595173218108997,0.21605612816124406,0.17610503594785118,0.02441697847388712,0.933635527523377,1.7876017025686037,0.34123560774471223,0.09924399120906992,-0.06582297367683751,0.050764098250022704,2.249160053484838,5.45492385699081,0.6597802324316069,1.865174681370263e-15,0.723273495212758,20,20
158,43.851334835548585,323.001180214882,307.4946937569476,422.3631260106603,287.0393314939783,263.75030860377916,378.6250757003218,158.26390591355528,208.432700284288,114.89207413339444,0.3983566364857135,0.044275706699321314,-0.8385024216251518,-0.1266923111535505,0.14953699101366527,-1.02425595124744,-0.17399519852400902,-1.0423150301615716,-0.4405903143914261,1.76797437442715,1.2922590906046791,2.735264971526619,2.4889208623417516,4.505390206463844,1.2576145667968732,1,1
159,44.324210745255165,330.6487641133862,303.13079014110923,415.03008158857756,293.62929791674264,258.87845433195747,370.78173918731244,162.3913195470964,204.43745473925583,111.9049328108851,4.392063807279487,0.6708949268484006,0.40640165769989867,0.3019144831372344,0.06763651085911299,-0.28984452338311895,-0.19836775922432892,-0.03127663792232524,-0.03596990650245454,0.01128681203383304,6.988494715102286,3.343463909654081,1.5333385221150497,0.0,0.8103578134462687,18,18
160,47.42480632338922,332.77750316549026,317.6213875458704,442.22822701297537,293.4860289831035,270.63436843743034,395.07165006668293,139.05605184734134,204.52031519449133,125.0290381478189,-0.5900376830042093,-0.6369195314893457,-0.5701166476879651,-0.07161877302334374,-0.44233418357916343,-0.5159058276996937,0.020489879236569402,0.10484212248837169,0.3304641711873962,1.0867395337137946,11.624682898482169,4.966127689940413,3.610642140606133,8.608545573445701,0.8207311517676871,6,6
161,43.558371992389084,323.9726291655864,308.938776117857,423.5717976437399,288.2473661621959,265.50980641364555,380.1452299925359,156.6971456483161,207.30236231166816,114.63928064674606,-0.3110330690194734,0.045373498081559716,-0.30711472697103137,-0.043741541403390455,0.12961954054032152,-0.2999444230634513,-0.009054637363607464,-0.16278796304904664,-0.07780092011561526,0.6583362382487814,1.0618584485864568,1.3094374551244674,1.2354053173223944,3.0374512620190166,0.7411822860986068,1,1
162,45.53294000593829,324.25464087660686,307.68317793745337,422.3891111195265,286.76001226964075,262.21763794066356,376.9554620276179,160.8628469004843,207.7456655770469,114.79036307884589,0.040553887494040375,-0.024205724248126167,-0.1516585226287986,-0.07604415653873316,0.24896752563289967,-0.15522793523266504,-0.0646094663267801,-0.08060332499117553,-0.24321822230762805,0.1373665722154526,1.3843174964474283,2.9959463026510202,1.267186230438061,0.5188494444030216,1.1310834497528715,1,1
163,44.762778346538774,331.61591074626455,172.04194876530087,415.0627396642138,294.32118931182214,130.2714602025726,370.3626752594717,168.76279403524973,204.98438739073836,254.18639987056227,-4.184596296251976,-0.2580048283313744,-0.4454094872290023,-0.13893281376967853,0.4053276692206629,0.9516145995583714,0.3535789491271708,0.08291543054703868,0.17761316661976345,-0.013437660193003118,2.899796912200753,2.7916236023171743,1.24670189724416,1.865174681370263e-15,0.8741411381102961,3,3
164,44.660063725091696,323.53902907095807,310.89122466996747,426.15088600301743,287.22450951195134,266.4116274923161,381.7030264591928,157.9868108781185,207.65796426401002,115.33254169329803,-2.4455138979184223,0.3947392604839399,0.134558809043686,-0.14701824739834035,1.170279665443774,0.622020841905172,0.1623158129191636,-0.5188846680285033,-0.3997424748222385,-0.9594139867171376,6.707398483304379,9.398777515944948,2.037795569963301,2.743229444548281,1.1573219221566802,1,1
165,45.34248438789376,331.4158512060144,303.70495963433046,415.6386371139147,294.7926232552347,258.53417465403874,370.46911990615473,162.2593866757914,204.41631220919143,111.93638936515701,1.262364732029241,-0.02930131054642033,0.023424037615656493,0.012825379905708412,-0.2364595921871231,-0.20058436467412333,-0.14544179886508027,-0.35843270800230176,-0.1998566905677851,-0.017175657592184604,3.3519499682862386,1.3914544664900026,1.3835792126250417,0.0,1.068824367167611,-1,30
166,46.243623150743566,332.7499262781436,298.21994364698423,427.98072440623474,294.0020558905781,252.24459802505828,381.8890589705964,142.17498976143727,197.41947185282302,130.03734600774843,-1.5481072183934963,0.34508712204498726,1.637264125605625,-0.13757728158012553,0.594736117547284,2.2193784449478575,0.031322223023115714,0.4425407372319462,0.012216392235048279,-4.135542779237851,4.519477408462982,4.479353414735897,6.876254240024197,10.452333496012399,3.138144430683967,29,29
167,42.406320526161984,330.05168264360327,169.73793342836885,412.77550016027584,293.201904804875,129.26461040202753,370.38702848425834,168.65198008885704,204.34956519858838,254.8051700222086,0.5259625425108588,-0.5210460479861404,0.04276779865700307,-0.02217134445214567,-0.7125110878340114,-0.12185000106972907,-0.0828244506265003,-1.3285209438542598,-0.5774968356301439,0.02700949993608387,1.5131876131928366,1.7938001180810264,5.474102873688289,1.865174681370263e-15,1.3282826234262997,4,4
168,43.05129150178061,328.55752512182676,293.1184632149022,427.4501613874724,290.8197401957653,250.08619744386746,384.3994444639554,141.31358548649348,199.89700455195876,134.61363035070625,-0.4679014592040417,-0.0019730350375364095,-0.1829216875633323,-0.07725071626010499,0.033342913414732195,-0.13518406716881612,-0.03384334400185062,-0.6107158796138391,-0.19073286523777463,0.17336471073885085,2.003392721896057,1.601561739714514,0.8973243574706287,7.149337976897959,0.7037099139762819,-1,8
169,52.23925340336606,345.62217864339414,323.87041765938415,437.1404518327317,303.16778604912406,272.86828240705705,385.66558629569835,130.29066981669766,193.2609709945564,115.42290087535783,11.300608376094585,4.671881160371827,4.8017781010825145,3.2084966512691278,3.61134021861449,3.593795334494874,2.137843159248611,0.8561476833319572,-0.6563361206847298,-1.4355160430625953,45.68812409439944,40.09719560413424,18.036914973573616,18.081601664091203,16.877963280539067,5,5
170,42.4578691621093,327.15234962561226,289.4215363145999,424.29922826741773,289.8603920594337,246.96390583414825,381.8418635836085,146.4854583144155,199.04637223906073,134.8982563724318,0.04395565572229203,-0.11536404826194917,0.3367121379119059,0.013232106621933854,-0.09131223372688929,0.38720912734312857,0.009582046736527393,0.6937305068012112,0.43817249262997715,-0.6949419069371454,1.4420127396047135,1.2653095714383065,1.9041144068326532,2.780131908498646,0.9825070746450255,25,24
171,46.136476268969375,331.9372870709637,305.49738630393705,417.1197804829617,294.93503923068516,259.5827960533887,371.21943931192624,162.07789780374773,203.67990946933654,111.63753536293696,-0.03332583035856435,0.6260547534364133,0.37605036663512725,0.3015144051888037,0.5031297405826216,0.4102772119255021,0.3168354377187429,0.6915121801775559,0.3094648032140428,0.0998260097247386,4.451654770005575,3.65620619732086,2.652148324835165,0.0,0.7914501173944951,14,14
172,42.52034179433437,330.37696952264923,169.72079517678714,412.6813335219992,293.3540100260802,129.06785763424503,370.18607319103177,169.10571792484276,204.66944941521498,254.69275867813295,0.9241981413079572,0.05936267281358936,0.04870353551292077,-0.008155906608910532,-0.04295676292598072,-0.1818116596468513,-0.11575770683122798,-0.0672050266064553,-0.27859434782151177,0.00509628296961483,1.502266673018621,2.072205990782931,1.7740073827106437,1.865174681370263e-15,1.0415494232692166,2,2
173,45.52629354779146,331.14536534867403,304.8849004110857,416.22421489032945,294.92457317541135,259.62477494884166,370.9740190418215,162.0836961251409,203.98068612130655,111.34944535475701,-1.8203378891899955,-0.1335278054595526,-0.2056898835245383,-0.129683208606989,0.01361010431429099,0.05944206357435594,0.06629228209158801,0.2774144419251625,0.1146901655588723,0.08175856320857415,2.4462791298220274,2.1326069312785756,1.1642383096663367,0.0,1.087200834142504,16,16
174,45.313300360873114,330.8695428953149,302.8925147013497,414.9015948390134,293.68034461413947,257.66471415629746,369.6763034441751,162.58034163418233,204.7187975667658,112.01179853328067,-0.9354757979122138,-0.16268270014750663,-0.11747501407722571,-0.06764357892483698,-0.05725437423736596,0.026767425887541996,0.038840846069527465,-0.006054040328978515,0.12683293776803523,0.0665597167227179,2.148296718272513,1.503420317319584,0.9567506011055975,0.0,0.7420213802769737,16,16
175,44.33682272302795,325.5060514468392,308.8527165096875,424.4835848117618,288.79988260885824,264.57141257975724,380.23969661195935,160.8845080963781,207.2913236251376,115.76213809589275,-0.6577663324437976,-0.19492009547435415,0.14679412745375145,0.00018991601662628373,-0.1528052048655765,0.2766006572552664,0.0729740454287201,0.32762746877219584,0.40540562317258544,-0.3903198902547763,0.9006363145957113,1.411927301414252,1.8694168089915826,1.1563894097918839,0.8972460266321975,1,1
176,42.59087515265741,333.21178652735,169.6551593323674,413.9825665436827,295.59997792175,128.7088623424348,371.43468291251446,171.38258136895914,200.54672825969143,255.55824261052328,-0.766553539707069,-0.0033563935489893393,0.2709636189369046,0.08443368149297777,0.08640342216567763,0.584792241553569,0.1826711501481385,-0.23650812159810392,0.18873800485564915,-0.021042943127439092,1.5527889521605625,2.0246564171040387,1.6072935859788136,1.865174681370263e-15,0.8052586518241338,22,22
